,id,conversation_id,created_at,date,tweet,language,hashtags
2942,1547825296719523840,1547825296719523840,1657865282000.0,2022-07-15 06:08:02,"Pre-save my new album ""PILGRIM'S PROGRESS I"" on Spotify:  https://t.co/EVZQqmrwiF (powered by @distrokid)   #FINLAND #INDIA #BOLLYWOOD #MUSLIM #PILGRIM #GHANA #TREND #backshotts",en,"['finland', 'india', 'bollywood', 'muslim', 'pilgrim', 'ghana', 'trend', 'backshotts']"
2943,1547825286732951555,1547825286732951555,1657865280000.0,2022-07-15 06:08:00,Marsh Saga Series  Four very different women. Millie (Book 1) 99p Christmas at the Chateau (novella) Prue (Book 2) Cece (Book 3)  Alice (book 4 OUT NOW 99p) #perioddrama #bookseries #historicalromance #England #France #Scotland #India #Italy  Amazon:  https://t.co/ADRBxaZTis  https://t.co/YpkYNdgosx,en,"['perioddrama', 'bookseries', 'historicalromance', 'england', 'france', 'scotland', 'india', 'italy']"
2944,1547825141668651010,1547825141668651010,1657865245000.0,2022-07-15 06:07:25,"Live | Unpacking Hindu nationalism in #India with Professor Dilip Menon, Professor of History, Department of International Relations, University of Witwatersrand.  https://t.co/I0d3ph8IFu",en,['india']
2945,1547825090229768197,1547825090229768197,1657865233000.0,2022-07-15 06:07:13,"Doesn't matter if your own cricket board doesn't support you, You are an inspiration of millions around the world, as a die hard fan I am supporting you, stay strong.. Love &amp; Support from 🇵🇰 #ViratKohli𓃵 #ViratKohli #India #Pakistan",en,"['viratkohli𓃵', 'viratkohli', 'india', 'pakistan']"
2946,1547825065072689152,1547825065072689152,1657865227000.0,2022-07-15 06:07:07,Youth are the planning booth of our future. So let's try to upskill the youth of India!  #law #lawcommission #lawinstitute #lawschool #lawyer #india #AVIL #chennai #VRMF #AVIL  https://t.co/Ir9ZkYFCRx,en,"['law', 'lawcommission', 'lawinstitute', 'lawschool', 'lawyer', 'india', 'avil', 'chennai', 'vrmf', 'avil']"
2947,1547824987783847938,1547824987783847938,1657865208000.0,2022-07-15 06:06:48,"We need to be generous as a nation, and we should be lifting tide for th...  https://t.co/yqySCsbgat via @YouTube #India #Indian #jaishankar #JaiShriRam #JaiShreeKrishna #nepali #Bangladesh #SriLanka",en,"['india', 'indian', 'jaishankar', 'jaishriram', 'jaishreekrishna', 'nepali', 'bangladesh', 'srilanka']"
2948,1547824877239140352,1547824877239140352,1657865182000.0,2022-07-15 06:06:22,"a #Nagaland #BJP leader #Kevechutso Doulo pens his views on #PresidentialElection. this piece gone viral ""Stage is again set ...#President of #India epitomizes its strength, democratic values. ruling NDA has fielded #DraupadiMurmu, a distinguished woman   https://t.co/MmHWxdgyKx",en,"['nagaland', 'bjp', 'kevechutso', 'presidentialelection', 'president', 'india', 'draupadimurmu']"
2949,1547824825996963840,1547824825996963840,1657865170000.0,2022-07-15 06:06:10,Off Beat Experiences In #Rajasthan #tusktravel #india #tourism  https://t.co/MvPfIAJuKT #northindia,en,"['rajasthan', 'tusktravel', 'india', 'tourism', 'northindia']"
2950,1547824819575484417,1547824819575484417,1657865168000.0,2022-07-15 06:06:08,"First summit of #I2U2Summit held virtually, #I2U2 stands for #India #Israel #UAE #USA. In first summit #UAE to invest $2billion to develop integrated food parks across India. group will advance hybrid renewable energy projects in Gujarat, 300mw solar, wind energy. #I2U2Summit",en,"['i2u2summit', 'i2u2', 'india', 'israel', 'uae', 'usa', 'uae', 'i2u2summit']"
2951,1547824810226778112,1547824810226778112,1657865166000.0,2022-07-15 06:06:06,Legal Docs – Best IEC Code Registration Consultants in India - Call: 9022119922 -  https://t.co/54Yp6zw1AY #iec #ieccode #getlicense #license #registration #consultants #india  https://t.co/T2fVX8fcCa,ca,"['iec', 'ieccode', 'getlicense', 'license', 'registration', 'consultants', 'india']"
2952,1547824751187742720,1547824751187742720,1657865152000.0,2022-07-15 06:05:52,Marriage Problem Solution Specialist Astrologer  https://t.co/kYNw2ehUFp  Book Appointment:+91-9727079981   @MaaambeA   #Maaambeastrolgoer  #Ahmedabad #Gujarat #India #USA #UK #Australia #Canada  https://t.co/KE8rRovbEp,en,"['maaambeastrolgoer', 'ahmedabad', 'gujarat', 'india', 'usa', 'uk', 'australia', 'canada']"
2953,1547824750860578816,1547824750860578816,1657865152000.0,2022-07-15 06:05:52,"A trusted partner in the #Europe-#India Business Corridor, EBTC believes, #genderequality is the path to balanced &amp; just economic growth. Our Principal Consultant, @adadyndo writes about gender equality as a #sustainable business practice.  Read more:  https://t.co/xOKJMuGOPU",en,"['europe', 'india', 'genderequality', 'sustainable']"
2954,1547824730484273157,1547824730484273157,1657865147000.0,2022-07-15 06:05:47,Popular Punjabi singer #DalerMehndi gets arrested in the human trafficking case after #Patiala Court sentenced him to two years of imprisonment.The singer was convicted in the 2003 human trafficking case. #arrested #humantrafficking #singer #india #patiala #punjab #mikasingh  https://t.co/1CIT40MXDf,en,"['dalermehndi', 'patiala', 'arrested', 'humantrafficking', 'singer', 'india', 'patiala', 'punjab', 'mikasingh']"
2955,1547824677200211968,1547824677200211968,1657865134000.0,2022-07-15 06:05:34,Celebrate World Youth Skills Day by upskilling your career with NMAT by GMAC™.   #NMATbyGMAC #NMAT #GMAC #NMATIndia #Youth #Love #Community #India #Skills #Motivation #InstaReels  https://t.co/DjfKqFc6PP,en,"['nmatbygmac', 'nmat', 'gmac', 'nmatindia', 'youth', 'love', 'community', 'india', 'skills', 'motivation', 'instareels']"
2956,1547824532085477376,1547824532085477376,1657865100000.0,2022-07-15 06:05:00,"Monkeypox enters India: Know it's symptoms, treatment &amp; cure Download #PublicVibe For more Updates:   https://t.co/r1qNdk3Z7x #Monkeypox #India #Symptoms  https://t.co/HnVo1i9yns",en,"['publicvibe', 'monkeypox', 'india', 'symptoms']"
2957,1547824483305549826,1547824483305549826,1657865088000.0,2022-07-15 06:04:48,Darling birthday 100days vundi 🥳🥳🥳🎉🎉  #Adipurush #SalaarTheSaga #Prabhas #projectk #Prabhas #GOAT𓃵 #India  https://t.co/SJi47gHYDL,en,"['adipurush', 'salaarthesaga', 'prabhas', 'projectk', 'prabhas', 'goat𓃵', 'india']"
2958,1547824386081624065,1547824386081624065,1657865065000.0,2022-07-15 06:04:25,#UnitedStates、#India、#Israel 和#UnitedArabEmirates 的领导人周四举行了他们的第一次虚拟峰会，作为 I2U2 旗帜下的一项新举措的一部分，I2U2 是一组承诺加强合作的国家。 #I2U2峰会🇺🇲🇮🇳🇮🇱🇦🇪  https://t.co/gOmD9ASyMy,zh,"['unitedstates', 'india', 'israel', 'i2u2峰会']"
2959,1547824364740943872,1547824364740943872,1657865060000.0,2022-07-15 06:04:20,📢Happening Now!  State Level Workshop: Accelerating Towards a Malaria-Free Karnataka by 2025. Join Hon’ble Ministers and partners in #India to learn more about #Karnataka’s progress and path to #EndMalaria 👇   Join Zoom Meeting  https://t.co/QlJlgCNkwP  https://t.co/kaTUFWSxNv,en,"['india', 'karnataka', 'endmalaria']"
2960,1547824360076877824,1547824360076877824,1657865059000.0,2022-07-15 06:04:19,"Check out this Article on ""Khelo India Scheme"" introduced by Government of India in July Edition of StudentEdge Newspaper. Download today Free Digital Copy of the Newspaper here -  https://t.co/sQ0KYPT0LL. #student #newspaper #math #science #TROPHY #khelo #India #government #sport  https://t.co/e9AFhxnGrD",en,"['student', 'newspaper', 'math', 'science', 'trophy', 'khelo', 'india', 'government', 'sport']"
2961,1547824327340355591,1547824327340355591,1657865051000.0,2022-07-15 06:04:11,#India = Republic of Caste: #AnandTeltumbde’s thoughts strive to liberate us even as he is in jail  #FreeAllPoliticalPrisoners  #FreeThemAll  https://t.co/yH8CXj5lOo,en,"['india', 'anandteltumbde', 'freeallpoliticalprisoners', 'freethemall']"
2962,1547824274668683266,1547824274668683266,1657865038000.0,2022-07-15 06:03:58,Infinity Consultants – Best VNO ISP Consultants in India - Call: 9999312191 -  https://t.co/NP90dm4KbO #vnolicense #getlicense #license #registration #consultants #india  https://t.co/x2TcRRcz7F,ca,"['vnolicense', 'getlicense', 'license', 'registration', 'consultants', 'india']"
2963,1547824229634060288,1547824229634060288,1657865028000.0,2022-07-15 06:03:48,"संसद परिसरात आंदोलन उपोषण करण्यास मनाई.  भारत फ्रान्सच्या पावलांवर पाऊल ठेवत नाहीये ना ?  नवी संसद, नवा कायदा, नवा देश... मोदी सरकारला भीती कशाची वाटते? #FreedomOfSpeech #india",mr,"['freedomofspeech', 'india']"
2964,1547824216304541696,1547824216304541696,1657865025000.0,2022-07-15 06:03:45,以色列-印度-阿联酋-美国关系现在是战略事实分析。 据以色列总理亚尔·拉皮德称，这个想法是去年在阿联酋大使家中的华盛顿提出的。 🇺🇲🇮🇳🇮🇱🇦🇪 #US、#UAE、#India 和 #Israel 首先举行#I2U2summit。  https://t.co/qSh2iWNu2R,zh,"['us', 'uae', 'india', 'israel']"
2965,1547824200462716928,1547824200462716928,1657865021000.0,2022-07-15 06:03:41,Loved scribbling on this idea. 🎨  This hand painted colourful doodle art by artists of @purpletrope for the 'Local Foods' restaurant in City Centre mall in Guwahati.  Video-  https://t.co/6iMgFQv3YV  #art #artist #doodle #creative #northeastindia #india  https://t.co/hgNXpFA8xB,en,"['art', 'artist', 'doodle', 'creative', 'northeastindia', 'india']"
2966,1547824186282082304,1547824186282082304,1657865017000.0,2022-07-15 06:03:37,Here's wishing India's promising star pacer Mohsin Khan a very happy birthday.  #MohsinKhan #India #Cricket #Birthday #SKY247 #Socialmedia #Lucknow #IndianT20League  https://t.co/wI1uSEX6bW,en,"['mohsinkhan', 'india', 'cricket', 'birthday', 'sky247', 'socialmedia', 'lucknow', 'indiant20league']"
2967,1547824182230392833,1547824182230392833,1657865016000.0,2022-07-15 06:03:36,Registrationwala – Best VNO ISP Consultants in India - Call: 9810602899 -  https://t.co/K4BTj9WWH2 #vnolicense #getlicense #license #registration #consultants #india  https://t.co/0zPETdc7O5,fr,"['vnolicense', 'getlicense', 'license', 'registration', 'consultants', 'india']"
2968,1547824169299034113,1547824169299034113,1657865013000.0,2022-07-15 06:03:33,"We are proud to have @JivaAg as our Gold sponsor  Jiva's ""AgriCentral"" farmer app is one of the largest farmer advisory platforms in #india  More about @JivaAg:  https://t.co/gruZSfFoD7  Buy conf ticket:   https://t.co/MaRA9nr5xj",en,['india']
2969,1547824142996492293,1547824142996492293,1657865007000.0,2022-07-15 06:03:27,A homeless person is one who cannot afford to house or is unable to maintain a regular and safe shelter. India is home to about 78 million homeless people despite the country's growing global economic stature. . . . #mudda #india #community #nonprofit #charity #volunteer #donate  https://t.co/sfGI49IfF9,en,"['mudda', 'india', 'community', 'nonprofit', 'charity', 'volunteer', 'donate']"
2970,1547824111434743808,1547824111434743808,1657865000000.0,2022-07-15 06:03:20,World Youth Skills Day is a big motivation for us and so let us take this opportunity and start learning new skills. Happy World Youth Skill Day to All !!  .  .  #youth #youthskillday #worldyouthskillday #skill #community #education #india #motivation #young #motivationoftheday  https://t.co/o1HuzXvonQ,en,"['youth', 'youthskillday', 'worldyouthskillday', 'skill', 'community', 'education', 'india', 'motivation', 'young', 'motivationoftheday']"
2971,1547824095076974593,1547824095076974593,1657864996000.0,2022-07-15 06:03:16,Om Wireless Solutions – Best VNO ISP Consultants in India - Call: 8048429606 -  https://t.co/sZa1nj67aY #vnolicense #getlicense #license #registration #consultants #india  https://t.co/55LjXXEBTc,en,"['vnolicense', 'getlicense', 'license', 'registration', 'consultants', 'india']"
2972,1547824045961277445,1547824045961277445,1657864984000.0,2022-07-15 06:03:04,"India logs 20,038 new COVID cases in last 24 hours  #COVID19 #CoronavirusUpdates #India  https://t.co/gak32wXvYH",en,"['covid19', 'coronavirusupdates', 'india']"
2973,1547824036641898496,1547824036641898496,1657864982000.0,2022-07-15 06:03:02,"सावधान ! भारत में दस्तक दे चुका है Monkeypox, इस राज्य में मिला पहला मरीज #MonkeypoxVirus #monkeypoxvaccine #India #Covid_19   https://t.co/Z0GBZ2acJ2",hi,"['monkeypoxvirus', 'monkeypoxvaccine', 'india', 'covid_19']"
2974,1547824022548647938,1547824022548647938,1657864978000.0,2022-07-15 06:02:58,FETE foundation paid tribute to Lavanya ma'am's father on his birthday. We would like to appreciate her selfless efforts to organize a food campaign in collaboration with our team. May his father's soul rest in peace.  . . #fetefoundation #ngo #meerut  #UttarPradesh #india  https://t.co/H6fMywoSXk,en,"['fetefoundation', 'ngo', 'meerut', 'uttarpradesh', 'india']"
2975,1547824006929125377,1547824006929125377,1657864975000.0,2022-07-15 06:02:55,It not only seeks to counter an imminent #nuclear attack by its adversary but also contains the superiority of #India’s conventional force. It is due to an asymmetry between conventional #Indian and #Pakistani forces that #Pakistan has adopted the first use principle.8/12,en,"['nuclear', 'india', 'indian', 'pakistani', 'pakistan']"
2976,1547824001778851840,1547824001778851840,1657864973000.0,2022-07-15 06:02:53,"जिनके घर शीशे के बने होते हैं वो दूसरों पर पत्थर नहीं फेंकते... #Iran , this one is for you. #hijab #Indian #respect #WomensRightsAreHumanRights #India #JaiHind  https://t.co/xjiQgU0n7u",hi,"['iran', 'hijab', 'indian', 'respect', 'womensrightsarehumanrights', 'india', 'jaihind']"
2977,1547823991510798340,1547823991510798340,1657864971000.0,2022-07-15 06:02:51,corporate things in some companies 🤣  #company #india #memes  https://t.co/h3vs2ezcMq,en,"['company', 'india', 'memes']"
2978,1547823986306072576,1547823986306072576,1657864970000.0,2022-07-15 06:02:50,#KVBStaffingSolutions reimagining the opportunities for young people in this digital age by providing recruiters' services readily available in their hands. Happy World Youth Skills Day.  #worldyouthskillsday2022 #skills #wysd #youth #developskills #india #skills #upskilling #kvb  https://t.co/JBr5dJbc5e,en,"['kvbstaffingsolutions', 'worldyouthskillsday2022', 'skills', 'wysd', 'youth', 'developskills', 'india', 'skills', 'upskilling', 'kvb']"
2979,1547823970342572032,1547823970342572032,1657864966000.0,2022-07-15 06:02:46,"India logs 20,038 new COVID cases in last 24 hours  Read @ANI Story |  https://t.co/yJYN10hH1V #COVID19 #CoronavirusUpdates #India  https://t.co/GYyTCIIa0m",en,"['covid19', 'coronavirusupdates', 'india']"
2980,1547823919314321408,1547823919314321408,1657864954000.0,2022-07-15 06:02:34,#BJP is a curse on #India !,en,"['bjp', 'india']"
2981,1547823894710865920,1547823894710865920,1657864948000.0,2022-07-15 06:02:28,Muftinternet – Best VNO ISP Consultants in India - Call: 022 6999 9025 -  https://t.co/6qstCAvLyY #vnolicense #getlicense #license #registration #consultants #india  https://t.co/YX4jo5JMw6,en,"['vnolicense', 'getlicense', 'license', 'registration', 'consultants', 'india']"
2982,1547823830575419393,1547823830575419393,1657864933000.0,2022-07-15 06:02:13,"Tragically, the war crimes and atrocities of the #putin regime on #ukraine are everyday news. Unfathom cruelty - and neglect of #russia nation and supporters #china #india let this happen with generations of shame and misery ahead #StandWithUkraine 🇺🇦  https://t.co/9x0a1LG30u",en,"['putin', 'ukraine', 'russia', 'china', 'india', 'standwithukraine']"
2983,1547823808039358464,1547823808039358464,1657864927000.0,2022-07-15 06:02:07,🚨🚨 CRYPTO NEWS ALERT! 🚨🚨  Indian blockchain firm 5ire secures $100M to fund sustainability-focused project     https://t.co/YbOLpXMiC8  #India #5ire #5ireChain #blockchain #investment #Crypto #BTC #ETH #DOGE,en,"['india', '5ire', '5irechain', 'blockchain', 'investment', 'crypto', 'btc', 'eth', 'doge']"
2984,1547823761940172806,1547823761940172806,1657864916000.0,2022-07-15 06:01:56,"நாடாளுமன்ற வளாகத்தில் போராட்டம், ஆர்ப்பாட்டம் நடத்த தடை  #Parliament #MonsoonSession #UnionGovt #India #Nakkheeran   உடனடி Updates-க்கு Download நக்கீரன் App :  https://t.co/ist7qVqoC6  https://t.co/C1wbPeWmr6",ta,"['parliament', 'monsoonsession', 'uniongovt', 'india', 'nakkheeran']"
2985,1547823755816484864,1547823755816484864,1657864915000.0,2022-07-15 06:01:55,我喜欢美国总统乔·拜登和以色列总理 Yair Lapid 如何参加在耶路撒冷与印度和阿拉伯联合酋长国领导人举行的“I2U2”小组首次虚拟会议。 #UAE #USA #Israel #India #I2U2Summit 🇺🇲🇮🇳🇮🇱🇦🇪  https://t.co/G8CPNOqisu,zh,"['uae', 'usa', 'israel', 'india', 'i2u2summit']"
2986,1547823749075914752,1547823749075914752,1657864913000.0,2022-07-15 06:01:53,"ভারতে প্রথমবারের মতো মাঙ্কিপক্স রোগী শনাক্তের পর সব রাজ্য সরকারকে রোগটির সংক্রমণ রোধ ও এর মোকাবিলায় হাসপাতাল, জনস্বাস্থ্য কেন্দ্রগুলোকে প্রস্তুত থাকতে নির্দেশ দিয়েছে কেন্দ্রীয় সরকার। #India #MonkeypoxVirus   https://t.co/RvVBHvpfVN",bn,"['india', 'monkeypoxvirus']"
2987,1547823663965036544,1547823663965036544,1657864893000.0,2022-07-15 06:01:33,"#India has no first use policy, in case of chemical attack by #nuclear or nonnuclear state, its leadership could consider #nuclear strike as retaliation. This  modification allows #India to bypass its no first use as well as nonuse of #nuclearweapons against nonnuclear state.6/12",en,"['india', 'nuclear', 'nuclear', 'india', 'nuclearweapons']"
2988,1547823649494732803,1547823649494732803,1657864889000.0,2022-07-15 06:01:29,The latest The Catherine Adenle Daily!  https://t.co/HOvupSYYEK Thanks to @bamitav #india #cybersecurity,en,"['india', 'cybersecurity']"
2989,1547823491529195520,1547823491529195520,1657864852000.0,2022-07-15 06:00:52,#AmritDose #COVID19 #CovidVaccine #Covid #India  #अमृत_डोज,qht,"['amritdose', 'covid19', 'covidvaccine', 'covid', 'india', 'अमृत_डोज']"
2990,1547823464975040512,1547823464975040512,1657864845000.0,2022-07-15 06:00:45,"#சற்றுமுன் || இலங்கை கடற்படையால் கைது செய்யப்பட்ட 11 தமிழக மீனவர்களை நிபந்தனைகளுடன் விடுதலை செய்த அந்நாட்டு ஊர்காவல் துறை நீதிமன்றம், தமிழக மீனவர்களின் 2 படகுகளையும் அரசுடமையாக்க உத்தரவு பிறப்பித்துள்ளது  #SRILANKA #TNFISHERMEN #India #Tamilnadu  https://t.co/MRNxN1kNJh",ta,"['சற்றுமுன்', 'srilanka', 'tnfishermen', 'india', 'tamilnadu']"
2991,1547823442661359616,1547823442661359616,1657864840000.0,2022-07-15 06:00:40,"On the occasion of World Youth Skill Day, we need to commit to ourselves that we will constantly learn new things and play our role in the development of the country #value4brand #WorldYouthSkillsDay #YouthSkillsDay #youthempowerment #india  https://t.co/xAVvk9SZKS",en,"['value4brand', 'worldyouthskillsday', 'youthskillsday', 'youthempowerment', 'india']"
2992,1547823442409361408,1547823442409361408,1657864840000.0,2022-07-15 06:00:40,Indian cryptocurrency builders and traders are still hopeful about the fate of digital currency in India despite the recent crash in the crypto market.   https://t.co/jUevMzWyqY #cryptocurrency #crypto #india  https://t.co/Ncw5bbU8k0,en,"['cryptocurrency', 'crypto', 'india']"
2993,1547823415347666944,1547823415347666944,1657864834000.0,2022-07-15 06:00:34,The debut edition of the Common University Entrance Test (CUET)-UG began at test centres in over 510 cities in India and #abroad. Read more here.   #CUETUG2022 #CUET2022 #CUET #UniversityEntrance #India #Education #UG    https://t.co/jAaKYeB3HD,en,"['abroad', 'cuetug2022', 'cuet2022', 'cuet', 'universityentrance', 'india', 'education', 'ug']"
2994,1547823388483153920,1547823388483153920,1657864827000.0,2022-07-15 06:00:27,Free Covid19 Booster: आज से 75 दिनों तक सभी वयस्कों को लगेगी मुफ्त कोरोना वैक्सीन की बूस्टर डोज  #covidbooster #corona #freeboosterdose #coronaboosterdose #india #covid19 #coronavaccine #covidvaccine #freevaccination #precautiondose #covidguidelines #vaccinationdrive #govtofindia  https://t.co/3RStyxYtOs,hi,"['covidbooster', 'corona', 'freeboosterdose', 'coronaboosterdose', 'india', 'covid19', 'coronavaccine', 'covidvaccine', 'freevaccination', 'precautiondose', 'covidguidelines', 'vaccinationdrive', 'govtofindia']"
2995,1547823377150509057,1547823377150509057,1657864824000.0,2022-07-15 06:00:24,A gynaecologist specializes in the reproductive system of a woman starting right from the first period till she reaches the menopause stage.   #gynaecologist #physician #generalsurgery #generalsurgerytreatment #anupamahospitals #cosmetic #surgery #hyderabad #india  https://t.co/WbWNF3eIRB,en,"['gynaecologist', 'physician', 'generalsurgery', 'generalsurgerytreatment', 'anupamahospitals', 'cosmetic', 'surgery', 'hyderabad', 'india']"
2996,1547823357516603396,1547823357516603396,1657864820000.0,2022-07-15 06:00:20,"Our #TeamNokia for enterprise solutions shares what it is like working in such an entrepreneurial culture. If you have a growth mindset, then join us!  Have a look at our open positions here:  https://t.co/AE9X6IhOL6   #OpenToChallenges #Finland #India #Hungary #NokiaJobs #Cloud  https://t.co/z9STnw20R8",en,"['teamnokia', 'opentochallenges', 'finland', 'india', 'hungary', 'nokiajobs', 'cloud']"
2997,1547823352428892160,1547823352428892160,1657864819000.0,2022-07-15 06:00:19,#LIVENOW | #GNEVENTS   Join us LIVE at @GovernanceNow 2nd India #Police Virtual Summit and Awards 2022   Link to join:  https://t.co/MTj5Fbqxzq  #IndiaPoliceSummit #India  https://t.co/TzjcirUhQo,en,"['livenow', 'gnevents', 'police', 'indiapolicesummit', 'india']"
2998,1547823341767049218,1547823341767049218,1657864816000.0,2022-07-15 06:00:16,How an upsurge in cyberattacks is changing the face of modern warfare #VenkatKrishnapur #Xdr #India #Zta #Mfa #Edr #Technology #Cybersecurity   https://t.co/Ca9ZcKd6xe,en,"['venkatkrishnapur', 'xdr', 'india', 'zta', 'mfa', 'edr', 'technology', 'cybersecurity']"
2999,1547823337379794944,1547823337379794944,1657864815000.0,2022-07-15 06:00:15,"MHSRB Recruitment 2022 for 1326+ Tutor, Civil Assistant Surgeons &amp; Others   #india #sarkarijobs #sarkariresult #govtjobs #Telangana   https://t.co/U21V2bHOIv",en,"['india', 'sarkarijobs', 'sarkariresult', 'govtjobs', 'telangana']"
3000,1547823337308508162,1547823337308508162,1657864815000.0,2022-07-15 06:00:15,Vassundhara #vassundhara #instagramreels #reels #tiktoks #reelsindia #india #tiktok #latestreels  https://t.co/uKTWAdZFo4,no,"['vassundhara', 'instagramreels', 'reels', 'tiktoks', 'reelsindia', 'india', 'tiktok', 'latestreels']"
3001,1547823301409394690,1547823301409394690,1657864806000.0,2022-07-15 06:00:06,"Hi-Tech companies are fighting back. After more than a year of rising tensions over the country’s sweeping 2021 #IT law, #Twitter is suing India’s government to challenge a recent order to censor content within the country.  https://t.co/IyAdz2hI66 #freedomofspeech #India  https://t.co/FltMnEVOVc",en,"['it', 'twitter', 'freedomofspeech', 'india']"
3002,1547823276998553600,1547823276998553600,1657864801000.0,2022-07-15 06:00:01,"You will learn so much about so many #artistic villages in #India, well known for their special arts and crafts.   Here are 5 popular #craft #villages in India that you need to start your artsy journey with.   https://t.co/0t2gADCm8b",en,"['artistic', 'india', 'craft', 'villages']"
3003,1547823276130349059,1547823276130349059,1657864800000.0,2022-07-15 06:00:00,"Saying that Nepal and India enjoy people to people relations besides the government to government relations, Minister Khand said Nepal was always ready to further expand such relations between the two countries.  #society #Nepal #India   https://t.co/TW0UUHfZdp",en,"['society', 'nepal', 'india']"
3004,1547823276021362688,1547823276021362688,1657864800000.0,2022-07-15 06:00:00,"#India logged a single-day rise of 20,038 new #coronavirus infections, pushing the tally of cases to 4,37,10,027, while the count of active cases of the disease has increased to 1,39,073, according to Union Health Ministry data updated on Friday  https://t.co/Cccj5P3PVd",en,"['india', 'coronavirus']"
3005,1547823233290092546,1547823233290092546,1657864790000.0,2022-07-15 05:59:50,"Team #CSR_India recently conducted a Gender Sensitisation Training with the Special Police Unit for Women &amp; Children, @DelhiPolice, Moti Bagh. Our Gender Training Institute, is a pioneer in conducting #GenderSensitization training in #India, and neighboring countries.  https://t.co/z6WLibT7F1",en,"['csr_india', 'gendersensitization', 'india']"
3006,1547823218672619520,1547823218672619520,1657864787000.0,2022-07-15 05:59:47,#Pakistan once again foils #India’s attempt to acquire #UNSC permanent seat  https://t.co/VdRf8dreaY,en,"['pakistan', 'india', 'unsc']"
3007,1547823196631867392,1547823196631867392,1657864781000.0,2022-07-15 05:59:41,"@Uber @Uber_Support  These companies are good but if their is any issue them  No support from their side . I tried so many times to resolve the issue but no response. It means they are in #India just for profit ,not to make our life easier. I am really disappointed to your CR",en,['india']
3008,1547823172111589378,1547823172111589378,1657864776000.0,2022-07-15 05:59:36,Actor and filmmaker #PratapPothen dies at70.  #India #Entertainment  https://t.co/wN23xOLDHh,en,"['pratappothen', 'india', 'entertainment']"
3009,1547823097343983617,1547823097343983617,1657864758000.0,2022-07-15 05:59:18,LBank Initiates Charity for Children in India To Support Their Academic Pursuits  #LBank #PressRelease #charity #India #support #Acedemic #Crypto #TheNewscrypto #CryptoNews @LBank_Exchange    https://t.co/MkrOdlYe1X,en,"['lbank', 'pressrelease', 'charity', 'india', 'support', 'acedemic', 'crypto', 'thenewscrypto', 'cryptonews']"
3010,1547823071351869441,1547823071351869441,1657864752000.0,2022-07-15 05:59:12,"Koffee with Karan 7: सारा अली खान और जान्हवी कपूर बनने वाली थीं देवरानी-जेठानी, जानिए किन भाइयों से था चक्कर  https://t.co/pFySXKTffS #HindiNews #news #today #breaking #hindi #EnewsHindi #follow #report #india  https://t.co/4rBteXWENU",hi,"['hindinews', 'news', 'today', 'breaking', 'hindi', 'enewshindi', 'follow', 'report', 'india']"
3011,1547822937604259842,1547822937604259842,1657864720000.0,2022-07-15 05:58:40,কলিংউডের ১৭ বছরের রেকর্ড ভেঙে রেকর্ড অর্জন করেছেন টপ্লে।  #ENGvsIND #England #India #ReeceTopley    https://t.co/a6TJMJJ6Sa,bn,"['engvsind', 'england', 'india', 'reecetopley']"
3012,1547822913448906754,1547822913448906754,1657864714000.0,2022-07-15 05:58:34,"Just woke up to this tweet and seriously no words can explain my happiness or the greatness of @babarazam258 ""Hum pighal gye""  #ViratKohli𓃵 #BabarAzam #Cricket #Pakistan #India",en,"['viratkohli𓃵', 'babarazam', 'cricket', 'pakistan', 'india']"
3013,1547822896608731138,1547822896608731138,1657864710000.0,2022-07-15 05:58:30,"#Sino-#Pakistan naval exercise raises concern in #India:   “#China and #Pakistan kicked off a four-day joint maritime exercise on Sunday in an effort to bolster their naval cooperation, which some analysts see as a cause of great concern for #India.”  https://t.co/uHBwPyKBKz",en,"['sino', 'pakistan', 'india', 'china', 'pakistan', 'india']"
3014,1547822891613335553,1547822891613335553,1657864709000.0,2022-07-15 05:58:29,Free reads: Why has the CCI ordered an antitrust investigation into movie ticketing giant #BookMyShow ? #theatres #competition #india #movies  https://t.co/1av1O22n2n,en,"['bookmyshow', 'theatres', 'competition', 'india', 'movies']"
3015,1547822719714340865,1547822719714340865,1657864668000.0,2022-07-15 05:57:48,#BREAKING    10 दिन तक हैदराबाद में छिपा रहा गौहर चिश्ती- एसपी चूना राम  #Rajasthan #India  @LaxmiUpadhyay13  https://t.co/M79nKYbt1J,hi,"['breaking', 'rajasthan', 'india']"
3016,1547822639334338562,1547822639334338562,1657864649000.0,2022-07-15 05:57:29,State of Nagaland &amp; Ors. Vs. Nishevi Achumi  https://t.co/FIlz5Jxqbv Latest Legal News India Judgments Supreme Court Updates #Advocate #Advocates #Lawyer #Lawyers #India #SupremeCourt #Judgment #AjayGautam,en,"['advocate', 'advocates', 'lawyer', 'lawyers', 'india', 'supremecourt', 'judgment', 'ajaygautam']"
3017,1547822603305631744,1547822603305631744,1657864640000.0,2022-07-15 05:57:20,पालघर की एक तस्वीर🌾🌾🌾 #Farming #Palghar #Maharashtra #India  https://t.co/aKJkMQ0ZYX,mr,"['farming', 'palghar', 'maharashtra', 'india']"
